1818011;Sega Jamblang
1818012;Jaluk Pegat
1818013;Aja Lali
1818014;Demen Sinden
1818015;Motor Tiger
1818016;Rangda Cilik
1818017;Tangisan Cinta
1818018;Sewulan Sepisan
1818019;1050 Sewu Seket
1818020;Roko Cendek
1818021;Cukup Setaun
1818022;Nyawang Wulan
1818023;Aja Kelawasen
1818024;Brandal Tua
1818025;Isep-Isep Tebu
1818026;Kalah Saingan
1818027;Balung Jagung
1818028;Demen Sampean
1818029;Segara Adoh Pinggire
1818030;Ketinggal Demenan
1818031;Gulang Guling
1818032;Kambuh
1818033;Kapan Ranggane
1818034;Mabok Jamu
1818035;Pait Leder
1818036;Bli Jelas
1818037;Gabung Eman
1818038;Ngetung Dina
1818039;Racun Cinta
1818040;Kawin Massal
1818041;Play Boy Cap Gayung
1818042;Tawon Karang
1818043;Kepundung Gunung
1818044;Bli Keduman Lanang
1818045;Dielus-Elus
1818046;Ganteng Sedunya
1818047;Susuk Inten
1818048;Geni Neraka
1818049;Bareng Sebantal
1818050;Dudu Kanda Tapi Bukti
1818051;Adu Sungu
1818052;Jendela Sanja
1818053;Saking Mingid-Mingide
1818054;Rangda Magel
1818055;Demen-Demen Sepira
1818056;Mabok Janda
1818057;Pendil Ngglimpang
1818058;Cucak Rawa
1818059;Cinta Pertama
1818060;Bandara Soekarno Hatta
1818061;Legok Kali Menir
1818062;Kelingan Maning
1818063;Sing Lempeng
1818064;Kumat Maning
1818065;Njaluk Kawin
1818066;Berag Tua
1818067;Panas Perih
1818068;Ireng-Ireng Gula Jawa
1818069;Ganteng
1818070;Njaluk Tengahe
1818071;Dikuchek-Kuchek Matahe
1818072;Bisa Dicoba
1818073;Aja Dicopot
1818074;Dulatip Gaya
1818075;Rangda Sementara
1818076;Bapuk
1818077;Kawin Maning
1818078;Aja Rewel
1818079;Pengen Sing Enak
1818080;Istri Apa Polisi
1818081;Lho Yang
1818082;Bendungan Karet
1818083;Ngabdi Ning Laki
1818084;Lagu Lama
1818085;Ula Pucuk
1818086;Mata Duitan
1818087;Jembatan Bangkir
1818088;Percuma
1818089;Kembang Sakura
1818090;Duda Maesan
1818091;Bubuk Lulut
1818092;Nyeleweng
1818093;Manuk Dadali
1818094;Kembange Rindu
1818095;Ayam Putih
1818096;Raja Sawer
1818097;Dedali Putih
1818098;Cinta Lokasi (Cilok)
1818099;Sulaya Janji
1818100;Kucing Garong
1818101;SMS
1818102;Langlang Buana
1818103;Rumasa
1818104;Gedung Tua
1818105;Capit Yuyu
1818106;Manise Janji
1818107;Cinta Materi
1818108;Wadon Sejati
1818109;Jeritan TKW
1818110;Puter Giling
1818111;Uwong Pinggiran
1818112;Kawin Kiyai
1818113;Pengen Dikawin
1818114;Manuk Jatayu
1818115;Pikir-Pikir Dingin
1818116;Toang Eretan
1818117;Seminggu Ping Telu
1818118;Kembang Pajangan
1818119;Bareng Seranjang
1818120;Duda Sementara
1818121;Campur Tangan
1818122;Pindang Blanak
1818123;Angger Kelingan
1818124;Jalak Putih
1818125;Pengen Njerit
1818126;Buaya Ngesot
1818127;Segenulan
1818129;Mata Sitip
1818130;Curut Kecemplung
1818131;Kelakon (Sabar Segalane)
1818132;Guling Salak
1818133;Geol Bokong
1818134;Udan Grimis
1818135;Sate Kiong
1818136;Kumis Lele
1818137;Jangkrik Genggong
1818138;Luruh Geratisan
1818139;Kalungan Sanca
1818140;Wedi Ning Rabi
1818141;Saking Ringi-Ringie
1818142;Layangan Pegot
1818143;Semata Wayang
1818144;Getas Taline
1818145;Dawa Ususe
1818146;Ketiban Wulan
1818147;Aja Kesuwen
1818148;Lambe Tomat
1818149;Kawin Tua
1818151;Mogok Sapi
1818153;Kang Mandor
1818156;Demenan Impian
1818158;Segrayakan
1818159;Njaluk Do'a
1818161;Ngeropok Mantu
1818162;Langka Sejene
1818163;Kemat Janda
1818164;Buaya Liar
1818166;Maling Wadon
1818168;Selembar Gambar
1818171;Gajah Guling
1818172;Prapatan Eretan
1818173;Lanang Berandal
1818175;Bibit Kemat
1818178;Nyurung Gunung
1818180;Bantal Cilik
1818182;Mata Walangen
1818183;Tali Kasih
1818185;Pecel Lele
1818186;Medial
1818187;Impian
1818188;Cerita Cinta
1818189;Bunderan Jati Barang
1818190;Ngajak Balen
1818191;Asal Cukup Sedinae
1818192;Aja Ninggalaken
1818193;Njaluk Maklum
1818194;Sewulan Maning
1818195;Angin Sore
1818196;Keduhung
1818197;Benci Tapi Rindu
1818198;Tega
1818199;Tetesan Banyu Mata
1818200;Tangis Tengah Wengi
1818201;Rela
1818202;Karena Cinta
1818203;Kembang Kilaras
1818204;Kang Dedi
1818205;Jamu Mira (Janda Muda Milik Rame-Rame)
1818206;Kebayang Bae (Slalu Kebayang)
1818255;Penjahat Cinta (Tarling)
1818256;Kepoter-Poter (Tarling)
1818257;Banyu Biru Eretan (Tarling)
1818258;Panase Ati (Tarling)
1818259;Stasiun Jungjang (Tarling)
1818260;Dilelara Mertua (Tarling)
1818261;Gundah Gulana (Tarling)
1818262;Cinta Kepeped (Tarling)
1818263;Kelabang Abang (Tarling)
1818264;Gejug Bumi Dua (Tarling)
1818265;Demi Cinta (Tarling)
1818266;Almahera (Tarling)
1818267;Surat Kaleng (Tarling)
1818268;Menyawak Putih (Tarling)
1818269;Weliwis Putih (Tarling)
1818270;Sepucuk Surat (Tarling)
1818271;Ramyang Ramyang (Tarling)
1818272;Danan Jaya (Tarling)
1818273;Wader Pitak (Tarling)
1818274;Mata Inten (Tarling)
1818275;Selingkuh Demenan (Tarling)
1818276;Rajeg Wesi (Tarling)
1818277;Kembang Pari (Tarling)
1818278;Wadon Rentalan (Tarling)
1818279;Ketlimbeng (Tarling)
1818280;Jurang Jero (Tarling)
1818281;Kadal Buntung (Tarling)
1818282;Ngadu Telu (Tarling)
1818283;Keder Balike (Tarling)
1818284;Jeger (Tarling)
1818285;Kayu Mati Nempel Kayu Urip (Tarling)
1818286;Kembang Pesi (Tarling)
1818287;Kota Cirebon (Tarling)
1818288;Joged (Tarling)
1818289;Nasib Badan (Tarling)
1818290;Keduhung (Tarling)
1818291;Wadon Melek (Tarling)
1818292;Mabok Jablay [Tarling]
1818293;Infus Cinta [Tarling]
1818294;Racun Cinta [Tarling]
1818296;Tukang Ngibul [Tarling]
1818297;Bli Tahan [Tarling]
1818298;Cakar Macan [Tarling]
1818302;Ilang Percaya [Cirebon]
1818303;Nembe Sewulan [Cirebon]
1818305;Nasib Biduan [Cirebon]
1818307;Kepiting [Cirebon]
1818308;Kenang Kemat [Cirebon]
1818309;Cecoba [Cirebon]
1818310;Karomah Wali [Cirebon]
1818311;Bandeng Mencelat [Cirebon]
1818313;W.W. Lanang [Cirebon]
1818314;Sarung Ilang [Cirebon]
1818315;Remang-Remang [Cirebon]
1818316;Ula Lempe [Cirebon]
1818318;Ireng Klenteng [Cirebon]
1818319;Maling Kurang Gawan [Cirebon]
1818320;Begawan Dorna [Cirebon]
1818321;Watu Karang [Cirebon]
1818322;Colong Pangan [Cirebon]
1818323;Tasbe Loro [Cirebon]
1818324;Ribut Karu Maru [Cirebon]
1818325;Dicabut Bae [Cirebon]
1818326;Mertua Tega [Cirebon]
1818327;Ngerawati Cinta [Cirebon]
1818328;Ranjang Oreg [Cirebon]
1818329;Kapiasem [Cirebon]
1818330;Gubug Ranggon [Cirebon]
1818331;Mabok Joged [Cirebon]
1818332;Duda Asli [Cirebon]
1818333;Raja Singa [Cirebon]
1818334;Aja Keduhung [Cirebon]
1818335;Saksi Terminal Cirebon [Cirebon]
1818336;Cinta Sor Gapura [Cirebon]
1818337;Duda Seneng Prawan [Cirebon]
1818338;Prapatan Bunder [Cirebon]
1818339;Edan Jejaranan [Cirebon]
1818340;Demenan Taunan [Cirebon]
1818341;Ora Tahan [Cirebon]
1818342;Penyanyi Pujaan [Tarling]
1818343;Apa Salae [Tarling]
1818344;Seminggu [Tarling]
1818345;Nunggu Waktu [Tarling]
1818346;Terbuai [Tarling]
1818348;Wadon Perkasa [Tarling]
1818350;Kesandung Cinta [Tarling]
1818351;Pandan Weringin (Tarling)
1818352;Madu Janji [Tarling]
1818353;Perawan Edan [Tarling]
1818354;Wedang Putih [Tarling]
1818355;Wayang Gareng [Tarling]
1818356;Kaligane [Tarling]
1818357;Katon Belange [Tarling]
1818358;Hipnotis Cinta [Tarling]
1818359;Bandel [Tarling]
1818360;Ketelak Cinta [Tarling]
1818361;Cinta Sewengi [Tarling]
1818362;Turun Tangis [Tarling]
1818363;Cingcing Teles [Tarling]
1818370;Katon Bayangane [Cirebon]
1818371;Sewu Kenangan [Cirebon]
1818377;Ditinggal Cinta [Cirebon]
1818381;Ora Di Restui [Cirebon]
1818383;Solasi Soliandana [Cirebon]
1818386;Beli Dianggep Mantu [Cirebon]
1818388;Walik Bantal [Cirebon]
1818389;Seneng Neng Ati [Cirebon]
1818390;Informasi Cinta [Cirebon]
1818391;Nasib Tukang Kuli [Cirebon]
1818392;Banyu Setan [Cirebon]
1818393;Mabok Kepayang [Cirebon]
1818395;Ribut Warisan [Cirebon]
1818396;Sebatang Kara [Cirebon]
1818398;Gatot Kaca [Cirebon]
1818399;Pemenang [Tarling]
1818400;Tega [Tarling]
1818401;Yo Kita Goyang [Tarling]
1818402;Arip-Arip Tek Ladeni [Tarling]
1818403;Pete Garing [Tarling]
1818404;Cinta Abadi [Tarling]
1818405;Salah Ngenyot [Tarling]
1818406;Tiba Tangi [Tarling]
1818407;Langka Surate [Tarling]
1818408;Uler Bulu [Tarling]
1818409;Takon Dosa [Tarling]
1818410;Kelingan Wong Tua [Tarling]
1818411;Di Pegat Mertua [Tarling]
1818413;Tua-Tua Gaya [Tarling]
1818414;Selangkung Rong Langkung (Tarling)
1818415;Kapi Asem [Tarling]
1818417;Anak Dewa [Tarling]
1818419;Kringet Getih [Tarling]
1818420;Duda Araban [Tarling]
1818422;1000 Ampun [Tarling]
1818424;Arang Disanding [Tarling]
1818426;Mabok Tuak (Tarling)
1818427;Keloas [Tarling]
1818428;Cinta Keblangsak [Tarling]
1818429;Kegoda Lanang [Tarling]
1818430;Duda Araban [Tarling]
1818431;Buaya Dikadali [Tarling]
1818432;Karma Ning Dunya (Tarling)
1818434;Kepatiwasa Cinta [Tarling]
1818435;Dodol Geseng (Tarling)
1818436;Takon Wali [Tarling]
1818437;Merang Segedeng [Tarling]
1818438;Brondong [Tarling]
1818439;Semar Putih [Tarling]
1818440;Tales Putih [Tarling]
1818442;Istri Durhaka [Tarling]
1818443;Mertua Rewel (Tarling)
1818444;Alamat Palsu (Tarling)
1818446;Uncang-Uncang Angge [Tarling]
1818447;Waliliwaing [Tarling]
1818449;Wadon Simpenan [Tarling]
1818450;Kodok Ngoyor [Tarling]
1818451;Ngemut Asem [Cirebon]
1818462;Cukcak Lanang [Cirebon]
1818463;Cinta Kilat [Cirebon]
1818464;Cungur Belang [Cirebon]
1818465;Dikimput [Cirebon]
1818466;Bintang Timur [Cirebon]
1818467;Kebo Depa [Cirebon]
1818468;Gejleg Lanang [Cirebon]
1818469;Gak Mau [Cirebon]
1818470;Tomcat [Cirebon]
1818471;Pulsaku Habis [Cirebon]
1818472;Kalah Tenaga [Cirebon]
1818473;Pilih Mana [Cirebon]
1818474;Ula Ireng [Cirebon]
1818475;Akal Bulus [Cirebon]
1818476;Kebablasan [Tarling]
1818477;Kejebur Cinta [Tarling]
1818478;Kekecos Beling [Tarling]
1818479;Ngulati Laki [Tarling]
1818480;Kang Haji Ino [Tarling]
1818481;Berang Mindo [Tarling]
1818482;Gawe Kecewa [Tarling]
1818483;Andon Turu [Tarling]
1818484;Planga Plongo [Tarling]
1818485;Korban Cinta [Tarling]
1818486;Ganti Bapa [Tarling]
1818487;Sayur Asem [Tarling]
1818488;Cukup Raup [Tarling]
1818489;Gara-Gara Pemuda [Tarling]
1818490;Jodoh Ampiran [Tarling]
1818491;40 Purnama [Tarling]
1818492;Kumpul Kebo [Tarling]
1818493;Aneh Tapi Nyata [Tarling]
1818494;Linglung [Tarling]
1818496;Mendi Bae [Tarling]
1818497;Tuker Tambah [Tarling]
1818498;Wani Piro ? (Tarling)
1818499;Ngimpi Klambi Ana Sing Nyelang (Tarling)
1818500;Mrojol Sing Longan (Tarling)
1818501;Limalas Naptue Setan [Tarling]
1818502;Melu-Melu Apa (Tarling)
1818503;Ketangguan [Tarling]
1818504;Kelangan Sema (Tarling)
1818505;Bayem Krema (Tarling)
1818506;Jangkrik Walang Dadi Saksi (Tarling)
1818507;Sisaan Demenan [Tarling]
1818508;Mendung Leliwung (Tarling)
1818509;Bonteng Pindangan (Tarling)
1818510;Kelangon (Tarling)
1818511;Lemes Dedes (Tarling)
1818512;Sendal Jinjet (Tarling)
1818513;Ora Niat Dadi Wong Susah [Tarling]
1818514;Bagen Perang (Tarling)
1818515;Kemis Manis (Tarling)
1818516;Tikus Makan Kucing (Tarling)
1818517;Penganten Anyar (Tarling)
1818518;Teksel Wadone (Tarling)
1818519;Tanda Mata (Tarling)
1818520;Goyang Kepala (Tarling)
1818521;Melarat Tirakat [Tarling]
1818522;Rujak Timun [Tarling]
1818523;Blingbing Keris [Tarling]
1818524;Ketemu Maning [Tarling]
1818525;Ditinggal Demenan [Tarling]
1818526;Suket Sawah [Tarling]
1818527;Ketinggal Anak [Tarling]
1818528;Dagang Pindang [Tarling]
1818529;Mata Harta [Tarling]
1818530;Dagang koran [Tarling]
1818531;Asal Katon [Tarling]
1818532;Pergi [Tarling]
1818533;Langka Katone [Tarling]
1818534;Cinta Terhalang Kaca [Tarling]
1818535;Sekilas Cinta [Tarling]
1818536;Penadah Cinta [Tarling]
1818537;Ngajak Balen [Tarling]
1818538;Nok Evi [Tarling]
1818539;Bang [Tarling]
1818540;Satu Hati [Tarling]
1818541;Dibuai Asmara [Tarling]
1818542;Pengen Dikoreh [Tarling]
1818543;Penghalang Cinta [Tarling]
1818544;Bukan Yang Setia [Tarling]
1818545;Amben Miring [Tarling]
1818546;Brajamusti [Tarling]
1818547;Asmara Kota Wali [Tarling]
1818548;Wayu Pitu [Tarling]
1818549;Seuyunan  [Tarling]
1818552;Jodo Gantung [Tarling]
1818553;Wulu Bebek [Tarling]
1818554;Manis Jani [Tarling]
1818555;Galau Berat [Ga-Ber] [Tarling]
1818556;Nusuk Dada [Tarling]
1818557;Tanding Wadon [Tarling]
1818559;Welut Uling [Tarling]
1818560;Gaplek Biyek [Tarling]
1818561;Uler Serit [Tarling]
1818563;Mlenos [Tarling]
1818564;Natu Batin [Tarling]
1818565;Weru Enak [Tarling]
1818566;Grigis Tengah Wengi [Tarling]
1818567;Kepikat [Tarling]
1818568;Mas Jalu [Tarling]
1818569;Ratu Gaul [Tarling]
1818570;Macan [Tarling]
1818571;LOL [Tarling]
1818572;Jangan Asem [Tarling]
1818573;Tak Lagi Bermimpi
1818574;Kebayang Lamunan
1818575;Rangda Resangsang
1818576;Arjuna Lempoh
1818577;Kapok Tapi Gawok
1818578;Satu Malam Lagi
1818579;Beras Mawur
1818580;Aja Diwayu
1818581;Menyawak
1818582;Balik Pikir
1818583;Wanita Gentayangan
1818584;Mertua Campur Tangan
1818585;Pager Doyong
1818586;Tegel Temen
1818587;Kang Ariel
1818588;Dalan Anyar Widasari
1818589;Asal Sing Kuat
1818590;Tinggal Kenangan
1818591;Berondong Edan
1818592;Buaya Kasur
1818593;Demen Mlayu Mlayu
1818594;Glundung Beton
1818595;Ireng-Ireng Wulu Ayam
1818596;Itung-Itungan Dosa
1818597;Jodo Pegot
1818598;Jurang Ireng
1818599;Macan Lodaya
1818600;Masih Kiyeng Demenan
1818601;Motor Bodol
1818602;Mung Tinggal Kenangan
1818603;Onder Bolong
1818604;Ora Ndueni
1818605;Sapa Wadone
1818606;Wong Lanang Lara Ati
1818607;Arjuna Ireng
1818608;Harga Diri
1818609;Keganggu
1818610;Kepeped
1818611;Rangda Nglibir
1818612;Sembilang Patile Telu
1818613;Tangisan Rindu (Sing Eling)
1818614;Wadon Bunglon
1818615;Awas Ilang Perawane [Sunda]
1818616;Biasa Bae [Sunda]
1818617;Demen Lanang [Sunda]
1818618;Durung Percaya [Sunda]
1818619;Edan Cangkem [Sunda]
1818620;Ember Bodol [Sunda]
1818621;Gawe Anak [Sunda]
1818622;Khilaf [Sunda]
1818623;Bisikan Ati [Damar Kanginan] [Sunda]
1818624;Dibakar Cemburu [Sunda]
1818625;Janda Buaya [Sunda]
1818626;Judul Lagu [Sunda]
1818627;Luruh Lamat [Sunda]
1818628;Pasti Iya [Sunda]
1818630;Rusake Cinta [Sunda]
1818631;Dikejar Dosa [Sunda]
1818632;Kedondong [Sunda]
1818633;Mendung Kelayung [Sunda]
1818634;Pindang Layang [Sunda]
1818635;Pitung Purnama [Sunda]
1818636;Semedot Ning Ati [Sunda]
1818637;Tingeling [Sunda]
1818638;Tua Tua Badeg [Sunda]
1818639;Ujian Illahi [Sunda]
1818640;Yuyu Kangkang [Sunda]
1818641;Jomblang Kejomplang [Sunda]
1818642;Pasarah Pati Nyuwun Urip [Sunda]
1818643;Janji Cinta [Sunda]
1818644;Warsem [Sunda]
1818645;Aja Nyerah [Sunda]
1818646;Putaran Jaman [Sunda]
1818647;Rajane Ngati [Sunda]
1818648;Abot Niggale [Sunda]
1818649;Blentung Moni [Sunda]
1818650;Ucap Iku Do'a [Sunda]
1818651;Demenan Matre [Sunda]
1818652;Minggat [Sunda]
1818653;Boneka Cinta [Sunda]
1818654;Kelangan Mama [Sunda]
1818655;Durung Talak [Sunda]
1818656;Cinta Ternoda [Sunda]
1818657;Gagal Asmara [Sunda]
1818658;Saksi Bisu [Sunda]
1818659;Wong Kere [Sunda]
1818660;Pait Keputusane [Sunda]
1818661;Tua Tua Ngglidig (Sunda)
1818662;Mega Nyisik (Sunda)
1818663;Gendakan (Sunda)
1818664;Mati Sedino (Sunda)
1818665;Wulan Keloro (Sunda)
1818666;Boled Cilembu (Sunda)
1818667;Lanang Satria (Sunda)
1818668;Pinter Kodek (Sunda)
1818669;Mboke Bocah [Pengen Balen] [Sunda]
1818670;Kenangan Indah (Sunda)
1818671;Goyang Bokong [Sunda]
1818672;Enak Gawene Bae [Sunda]
1818673;Emong Adoh [Sunda]
1818674;Embuh [Sunda]
1818675;Rangda Sengketa [Sunda]
1818676;Jablay Kelas Teri [Sunda]
1818677;Boneka Mainan [Sunda]
1818678;Jalan Kebebasan [Sunda]
1818679;Takut Kecewa [Sunda]
1818680;Kurang Ajar [Sunda]
1818681;Juragan Empang (Sunda)
1818682;Titipan Cinta [Sunda]
1818683;Ada Hello Kitty Diantara Kita [Sunda]
1818684;Njaluk Imbuh [Sunda]
1818685;Endog Kapitan Watu [Sunda]
1818686;Mlesed Janji [Sunda]
1818687;Mabok Manuk [Sunda]
1818688;Demi Cinta [Sunda]
1818689;Remuk Balung [Sunda]
1818690;Tunggak Kali [Sunda]
1818691;Kaya Sendal [Sunda]
1818692;Ijab Raga Ilang (Sunda)
1818693;Pancasona (Sunda)
1818694;Wulan Ketutup Mendung (Sunda)
1818695;Harga Diri (Sunda)
1818696;Perawan Tua (Sunda)
1818697;Emong Di Lelara (Sunda)
1818698;Wasuh Raga (Sunda)
1818699;Manis Meseme (Sunda)
1818700;Lengket Ceritane (Sunda)
1818701;Bantar Bolang [Sunda]
1818702;Bendungan Rentang [Sunda]
1818703;Bos Meri [Sunda]
1818704;Damen Bae [Sunda]
1818705;Keder Megate [Sunda]
1818706;Ketelak Cowet [Sunda]
1818707;Mabok Lanang [Sunda]
1818708;Penggoda [Sunda]
1818709;Rangda Angetan [Sunda]
1818710;Wadon Selingkuhan [Sunda]
1818711;Kepalang Tanggung [Sunda]
1818712;Mangan Turu Bae [Sunda]
1818713;Tambah Jero [Sunda]
1818714;Donga Penganten (Sunda)
1818715;Gerange Tresna (Sunda)
1818716;Luruh Wadon Sejati [Sunda]
1818717;Rambut Teles [Sunda]
1818718;Ujian Rumah Tangga (Sunda)
1818719;Abot Ning Anak [Sunda]
1818720;Colong-Colongan [Sunda]
1818721;Kepegot Tresna [Sunda]
1818722;Lara Hati [Sunda]
1818723;Luwih Bagus [Sunda]
1818724;Phak Ke 3 [Sunda]
1818725;Sekulit Bawang [Sunda]
1818726;Yaman Madu [Sunda]
1818727;Adat Ketimuran (Cirebon)
1818728;Bebas Perkara (Cirebon)
1818729;Bidadari (Cirebon)
1818730;Bubar (Cirebon)
1818731;Diputus Cinta (Cirebon)
1818732;Ditinggal Kawin (Cirebon)
1818733;Dudu Playboy (Cirebon)
1818734;Dudu Siti Nurbayan (Cirebon)
1818735;Durung Jodoh (Cirebon)
1818737;Godaan Syetan (Cirebon)
1818738;Isin Ngomonge (Cirebon)
1818739;Jodoh Tukar (Cirebon)
1818740;Kekatonen Bae (Cirebon)
1818741;Kembang Pesantren (Cirebon)
1818742;Langkah Jodone (Cirebon)
1818743;Layangan Pegot (Cirebon)
1818744;Leter (Cirebon)
1818745;Limang Taun (Cirebon)
1818746;Mong Wayuan (Cirebon)
1818747;Nangisi Kakang (Cirebon)
1818748;Nempel Ning Dada (Cirebon)
1818749;Njaluk Dikawin (Cirebon)
1818750;Pengen Kelakon (Cirebon)
1818751;Saka Doyong (Cirebon)
1818752;Sepayung Loroan (Cirebon)
1818753;Sewulan Maning (Cirebon)
1818754;Digawe Lara (Cirebon)
1818755;Demen Selewatan (Cirebon)
1818756;Jaluk Ampura (Cirebon)
1818757;Ketumpu Bae (Cirebon)
1818758;Pasti Setia (Cirebon)
1818759;Seujung Kuku (Cirebon)
1818760;Tembok Beton (Cirebon)
1818761;Bango Putih (Cirebon)
1818762;Cinta Sejati (Cirebon)
1818763;Demen Kedungsuk Dungsuk (Cirebon)
1818764;Gagal Cinta (Cirebon)
1818765;Gelap Mata (Cirebon)
1818766;Iwak Betik (Cirebon)
1818767;Karna Wong Tua (Cirebon)
1818768;Kesingkur (Cirebon)
1818769;Sabar Batin (Cirebon)
1818770;Adem Ayem (Cirebon)
1818771;Danas Pentil (Cirebon)
1818772;Kodok Kintel (Cirebon)
1818773;Mendung Ireng (Cirebon)
1818774;Ngecos Mata (Cirebon)
1818775;Satene Bae (Cirebon)
1818776;Buyut Jawa (Cirebon)
1818777;Duren Dawa (Cirebon)
1818778;Karwex'S (Cirebon)
1818779;Srikandi Galak (Cirebon)
1818780;Ribut Karo Mertua (Cirebon)
1818781;Sirik Dengki (Cirebon)
1818782;Tangisan Anak (Cirebon)
1818783;Sega Aking (Cirebon)
1818784;Busuk Belaka (Cirebon)
1818785;Cinta Disered Sered (Cirebon)
1818786;Gawe Wirang (Cirebon)
1818787;Dag Dig Dug (Cirebon)
1818788;Dewa Ruci (Cirebon)
1818789;Do'I (Cirebon)
1818790;Jali Jali (Cirebon)
1818791;Kidung Perpisahan (Cirebon)
1818792;Merah Dilema (Cirebon)
1818793;Ninggal Lunga (Cirebon)
1818794;Salam Rindu (Cirebon)
1818795;Sewidak Pitu (Cirebon)
1818796;Demen Ngusel (Cirebon)
1818797;Diblokir Cinta (Cirebon)
1818798;Gremembyong (Cirebon)
1818799;Gula Plincilan (Cirebon)
1818800;Hus Mana Runing (Cirebon)
1818801;Kelingan Bae (Cirebon)
1818802;Kocolan Minggat (Cirebon)
1818803;Ora Olih Jatah (Cirebon)
1818804;Pria Kuning (Cirebon)
1818805;Rela (Cirebon)
1818806;Rese (Cirebon)
1818807;Semur Jengkol (Cirebon)
1818808;Takon Bapa (Cirebon)
1818809;Tua Tua Cemburu (Cirebon)
1818810;Ranjang Penganten (Cirebon)
1818811;Teguh (Cirebon)
1818813;Bapane Senok (Cirebon)
1818814;Cinta Murni (Cirebon)
1818815;Galau Tingkat Tinggi (Cirebon)
1818816;Iwak Asin (Cirebon)
1818818;Onder Udar (Cirebon)
1818819;Rangda Abg (Cirebon)
1818820;Rebutan Lanang (Cirebon)
1818821;Ayem Tentrem (Cirebon)
1818822;Cinta Kadaluarsa (Cirebon)
1818823;Cinta Kepatiwasa (Cirebon)
1818824;Cinta Terlarang (Cirebon)
1818825;Cintane Kanggo Senok (Cirebon)
1818826;Cinte Gile (Cirebon)
1818827;Dasar Kepo (Cirebon)
1818829;Ditinggal Wong Tua (Cirebon)
1818830;Facebook Racun Dunia (Cirebon)
1818831;Glamor Habis (Cirebon)
1818832;Jelek Anti Galau (Cirebon)
1818833;Karna Pihak Ketiga (Cirebon)
1818834;Klalen Kulite (Cirebon)
1818835;Mantu Soak (Cirebon)
1818836;Nasib Tukang Becak (Cirebon)
1818837;Pedes Ning Ucape (Cirebon)
1818838;Pengen Nonton (Cirebon)
1818839;Rabi Edan (Cirebon)
1818840;Sembok (Cirebon)
1818841;Sepak Terjang (Cirebon)
1818842;Tega Nyakiti (Cirebon)
1818843;Tetep Kelingan (Cirebon)
1818844;Tutup Cerita (Cirebon)
1818846;Bareng Nerima (Cirebon)
1818847;Goresan Cinta (Cirebon)
1818848;Kesengsem (Cirebon)
1818849;Sumpah Demi Tuhan (Cirebon)
1818850;Weruh Kartune (Cirebon)
1818851;Bli Mungkin Dadi Siji (Cirebon)
1818853;Cuma Sampean (Cirebon)
1818856;Kopi Lendot (Cirebon)
1818857;Mandor Kawat (Cirebon)
1818861;Kamajaya Asmara (Cirebon)
1818862;Mina Ayu (Cirebon)
1818863;Muntang Manting (Cirebon)
1818864;Pemikat Sukma (Cirebon)
1818865;Wanita Setia (Cirebon)
1818866;Error (Cirebon)
1818867;Lakine Tangga (Cirebon)
1818868;Status Diri (Cirebon)
1818869;Terkikis Cinta (Cirebon)
1818870;Umah Gedong (Cirebon)
1818871;Wadon Anyar (Cirebon)
1818872;3G (Ginta Ganti Gendakan) (Cirebon)
1818873;Bata Rengat (Cirebon)
1818874;Donang (Wadon Wayu Lanang) (Cirebon)
1818875;Entok Bebek Sekandange (Cirebon)
1818876;Katon Ning Mata (Cirebon)
1818877;Lanang Nakal (Cirebon)
1818878;Mlumah Mengkureb (Cirebon)
1818879;Modus (Cirebon)
1818880;Siksa Batin (Cirebon)
1818881;Warung Cetol (Cirebon)
1818882;Anget - Anget (Cirebon)
1818883;Grimis Nangis (Cirebon)
1818884;Jalan - Jalan (Cirebon)
1818885;Kumis Singa (Cirebon)
1818886;Puas Ladas (Cirebon)
1818887;Seketip Mata (Cirebon)
1818888;Srabi Digulani (Cirebon)
1818889;Tibra Layu (Cirebon)
1818890;Tuku Gelang (Cirebon)
1818891;Bancakan (Cirebon)
1818892;Lakon Urip (Cirebon)
1818893;Aja Nggetuni (Cirebon)
1818894;Aja Takon (Cirebon)
1818895;Kesingkur (Cirebon)
1818896;Laki Kawin Maning (Cirebon)
1818897;Lanang Demenyar (Cirebon)
1818898;Nyusubi Weteng (Cirebon)
1818899;Sambel Goang (Cirebon)
1818900;Wedang Cetol (Cirebon)
1818901;Wong Tani (Cirebon)
1818902;Asal Keduman (Cirebon)
1818903;Aja Cemburuan (Cirebon)
1818904;Dewekan Gah Teteg (Cirebon)
1818905;Cengkal Lawang (Cirebon)
1818906;Cinta Hianat (Cirebon)
1818907;Darah Daging (Cirebon)
1818908;Getah Rengas (Cirebon)
1818909;Tegelan Temen (Cirebon)
1818910;Njaluk Laki (Cirebon)
1818912;Nitip Rindu (Cirebon)
1818913;Rahasia Hati (Cirebon)
1818914;Sumbul Ketemu Tutup (Cirebon)
1818915;Wakyu (Tuak Karo Ciu ) (Cirebon)
1818916;Wis Kebuang (Cirebon)
1818917;Wadon Selingan (Cirebon)
1818918;Terang Terangan (Cirebon)
1818919;Nyigar Raga (Cirebon)
1818920;Jarum (Janda Rumahan) (Cirebon)
1818921;Dirangkul Nyingkur (Cirebon)
1818922;Demen Wong Due Rabi (Cirebon)
1818923;Dayuni (Cirebon)
1818924;Cinta Diiles Iles (Cirebon)
